,make,model,year,engine_fuel_type,engine_hp,engine_cylinders,transmission_type,driven_wheels,number_of_doors,market_category,vehicle_size,vehicle_style,highway_mpg,city_mpg,popularity,msrp
3873,Hyundai,Elantra,2017,regular unleaded,147.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,Sedan,38.0,29.0,1439.0,18150
3874,Hyundai,Elantra,2017,regular unleaded,128.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Crossover,Compact,Sedan,40.0,32.0,1439.0,20650
3875,Hyundai,Elantra,2017,regular unleaded,147.0,4.0,MANUAL,front wheel drive,4.0,Crossover,Compact,Sedan,36.0,26.0,1439.0,17150
3876,Hyundai,Elantra,2017,regular unleaded,147.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,Sedan,37.0,28.0,1439.0,22350
3877,Hyundai,Elantra,2017,regular unleaded,201.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Crossover,Compact,Sedan,33.0,26.0,1439.0,22750
3878,Hyundai,Elantra,2017,regular unleaded,201.0,4.0,MANUAL,front wheel drive,4.0,Crossover,Compact,Sedan,30.0,22.0,1439.0,21650
3879,Hyundai,Elantra,2017,regular unleaded,147.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,Sedan,38.0,29.0,1439.0,20250
3880,Cadillac,Eldorado,2000,regular unleaded,275.0,8.0,AUTOMATIC,front wheel drive,2.0,Luxury,Large,Coupe,25.0,15.0,1624.0,2905
3881,Cadillac,Eldorado,2000,regular unleaded,300.0,8.0,AUTOMATIC,front wheel drive,2.0,Luxury,Large,Coupe,25.0,15.0,1624.0,3257
3882,Cadillac,Eldorado,2001,regular unleaded,300.0,8.0,AUTOMATIC,front wheel drive,2.0,Luxury,Large,Coupe,25.0,15.0,1624.0,44011
3883,Cadillac,Eldorado,2001,regular unleaded,275.0,8.0,AUTOMATIC,front wheel drive,2.0,Luxury,Large,Coupe,25.0,15.0,1624.0,40436
3884,Cadillac,Eldorado,2002,regular unleaded,300.0,8.0,AUTOMATIC,front wheel drive,2.0,Luxury,Large,Coupe,25.0,16.0,1624.0,47660
3885,Cadillac,Eldorado,2002,regular unleaded,300.0,8.0,AUTOMATIC,front wheel drive,2.0,Luxury,Large,Coupe,25.0,16.0,1624.0,45265
3886,Cadillac,Eldorado,2002,regular unleaded,275.0,8.0,AUTOMATIC,front wheel drive,2.0,Luxury,Large,Coupe,25.0,16.0,1624.0,42130
3887,Buick,Electra,1990,regular unleaded,165.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Sedan,25.0,16.0,155.0,2000
3888,Buick,Electra,1990,regular unleaded,165.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Sedan,25.0,16.0,155.0,2000
3889,Buick,Electra,1990,regular unleaded,165.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Sedan,25.0,16.0,155.0,2000
3890,Buick,Electra,1990,regular unleaded,165.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Sedan,25.0,16.0,155.0,2000
3891,Honda,Element,2009,regular unleaded,166.0,4.0,MANUAL,all wheel drive,4.0,Crossover,Compact,4dr SUV,23.0,18.0,2202.0,22785
3892,Honda,Element,2009,regular unleaded,166.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,25.0,20.0,2202.0,25770
3893,Honda,Element,2009,regular unleaded,166.0,4.0,MANUAL,front wheel drive,4.0,Crossover,Compact,4dr SUV,23.0,18.0,2202.0,23270
3894,Honda,Element,2009,regular unleaded,166.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,24.0,19.0,2202.0,23585
3895,Honda,Element,2009,regular unleaded,166.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,25.0,20.0,2202.0,20275
3896,Honda,Element,2009,regular unleaded,166.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,25.0,20.0,2202.0,24085
3897,Honda,Element,2009,regular unleaded,166.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,24.0,19.0,2202.0,25285
3898,Honda,Element,2009,regular unleaded,166.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,24.0,19.0,2202.0,21475
3899,Honda,Element,2009,regular unleaded,166.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,25.0,20.0,2202.0,24070
3900,Honda,Element,2009,regular unleaded,166.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,25.0,20.0,2202.0,22385
3901,Honda,Element,2010,regular unleaded,166.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,24.0,19.0,2202.0,23885
3902,Honda,Element,2010,regular unleaded,166.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,25.0,20.0,2202.0,22635
3903,Honda,Element,2010,regular unleaded,166.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,25.0,20.0,2202.0,24335
3904,Honda,Element,2010,regular unleaded,166.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,24.0,19.0,2202.0,25585
3905,Honda,Element,2010,regular unleaded,166.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,25.0,20.0,2202.0,20525
3906,Honda,Element,2010,regular unleaded,166.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,24.0,19.0,2202.0,21775
3907,Honda,Element,2010,regular unleaded,166.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,25.0,20.0,2202.0,24320
3908,Honda,Element,2011,regular unleaded,166.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,24.0,19.0,2202.0,24185
3909,Honda,Element,2011,regular unleaded,166.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,24.0,19.0,2202.0,22075
3910,Honda,Element,2011,regular unleaded,166.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,25.0,20.0,2202.0,20825
3911,Honda,Element,2011,regular unleaded,166.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,25.0,20.0,2202.0,22935
3912,Lotus,Elise,2009,premium unleaded (required),189.0,4.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,27.0,21.0,613.0,43995
3913,Lotus,Elise,2009,premium unleaded (required),218.0,4.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,26.0,20.0,613.0,54990
3914,Lotus,Elise,2009,premium unleaded (required),189.0,4.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,27.0,21.0,613.0,47250
3915,Lotus,Elise,2010,premium unleaded (required),189.0,4.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,27.0,21.0,613.0,47250
3916,Lotus,Elise,2010,premium unleaded (required),218.0,4.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,26.0,20.0,613.0,54990
3917,Lotus,Elise,2011,premium unleaded (required),189.0,4.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,27.0,21.0,613.0,51845
3918,Lotus,Elise,2011,premium unleaded (required),217.0,4.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,26.0,20.0,613.0,54990
3919,Lotus,Elise,2011,premium unleaded (required),217.0,4.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,26.0,20.0,613.0,57950
3920,Buick,Enclave,2015,regular unleaded,288.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,22.0,16.0,155.0,49305
3921,Buick,Enclave,2015,regular unleaded,288.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,24.0,17.0,155.0,39050
3922,Buick,Enclave,2015,regular unleaded,288.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,24.0,17.0,155.0,43450
3923,Buick,Enclave,2015,regular unleaded,288.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,22.0,16.0,155.0,45450
3924,Buick,Enclave,2015,regular unleaded,288.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,24.0,17.0,155.0,47305
3925,Buick,Enclave,2016,regular unleaded,288.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,22.0,15.0,155.0,43660
3926,Buick,Enclave,2016,regular unleaded,288.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,22.0,15.0,155.0,49515
3927,Buick,Enclave,2016,regular unleaded,288.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,22.0,15.0,155.0,39065
3928,Buick,Enclave,2016,regular unleaded,288.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,22.0,15.0,155.0,47515
3929,Buick,Enclave,2016,regular unleaded,288.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,22.0,15.0,155.0,45660
3930,Buick,Enclave,2017,regular unleaded,288.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,22.0,15.0,155.0,39065
3931,Buick,Enclave,2017,regular unleaded,288.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,22.0,15.0,155.0,45765
3932,Buick,Enclave,2017,regular unleaded,288.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,22.0,15.0,155.0,47625
3933,Buick,Enclave,2017,regular unleaded,288.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,22.0,15.0,155.0,43765
3934,Buick,Enclave,2017,regular unleaded,288.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,22.0,15.0,155.0,49625
3935,Buick,Encore,2015,regular unleaded,138.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,30.0,23.0,155.0,29450
3936,Buick,Encore,2015,regular unleaded,138.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,30.0,23.0,155.0,27655
3937,Buick,Encore,2015,regular unleaded,138.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,30.0,23.0,155.0,25565
3938,Buick,Encore,2015,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,33.0,25.0,155.0,29435
3939,Buick,Encore,2015,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,33.0,25.0,155.0,27950
3940,Buick,Encore,2015,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,33.0,25.0,155.0,24065
3941,Buick,Encore,2015,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,33.0,25.0,155.0,26155
3942,Buick,Encore,2015,regular unleaded,138.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,30.0,23.0,155.0,30935
3943,Buick,Encore,2016,regular unleaded,138.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,30.0,23.0,155.0,31285
3944,Buick,Encore,2016,regular unleaded,138.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,30.0,23.0,155.0,25565
3945,Buick,Encore,2016,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,33.0,25.0,155.0,28300
3946,Buick,Encore,2016,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,33.0,25.0,155.0,29785
3947,Buick,Encore,2016,regular unleaded,153.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,32.0,26.0,155.0,28850
3948,Buick,Encore,2016,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,33.0,25.0,155.0,24065
3949,Buick,Encore,2016,regular unleaded,153.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,34.0,28.0,155.0,27350
3950,Buick,Encore,2016,regular unleaded,138.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,30.0,23.0,155.0,29800
3951,Buick,Encore,2016,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,33.0,25.0,155.0,26355
3952,Buick,Encore,2016,regular unleaded,138.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,30.0,23.0,155.0,27855
3953,Buick,Encore,2017,regular unleaded,138.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,30.0,24.0,155.0,31965
3954,Buick,Encore,2017,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,33.0,25.0,155.0,26865
3955,Buick,Encore,2017,regular unleaded,138.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,30.0,24.0,155.0,30565
3956,Buick,Encore,2017,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,34.0,28.0,155.0,25565
3957,Buick,Encore,2017,regular unleaded,138.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,31.0,26.0,155.0,27065
3958,Buick,Encore,2017,regular unleaded,138.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,30.0,24.0,155.0,28365
3959,Buick,Encore,2017,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,33.0,25.0,155.0,30465
3960,Buick,Encore,2017,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,33.0,25.0,155.0,24365
3961,Buick,Encore,2017,regular unleaded,138.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,30.0,24.0,155.0,25865
3962,Buick,Encore,2017,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,33.0,25.0,155.0,29065
3963,Mitsubishi,Endeavor,2008,premium unleaded (required),225.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,19.0,15.0,436.0,29099
3964,Mitsubishi,Endeavor,2008,premium unleaded (required),225.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,19.0,15.0,436.0,29099
3965,Mitsubishi,Endeavor,2008,premium unleaded (required),225.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,22.0,15.0,436.0,27599
3966,Mitsubishi,Endeavor,2008,premium unleaded (required),225.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,22.0,15.0,436.0,27599
3967,Mitsubishi,Endeavor,2010,premium unleaded (recommended),225.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,21.0,15.0,436.0,29999
3968,Mitsubishi,Endeavor,2010,premium unleaded (recommended),225.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,19.0,15.0,436.0,31499
3969,Mitsubishi,Endeavor,2010,premium unleaded (recommended),225.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,21.0,15.0,436.0,27999
3970,Mitsubishi,Endeavor,2011,premium unleaded (recommended),225.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,21.0,15.0,436.0,28299
3971,Mitsubishi,Endeavor,2011,premium unleaded (recommended),225.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,21.0,15.0,436.0,32099
3972,Mitsubishi,Endeavor,2011,premium unleaded (recommended),225.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,19.0,15.0,436.0,33599
3973,Hyundai,Entourage,2007,regular unleaded,242.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Passenger Minivan,23.0,16.0,1439.0,26395
3974,Hyundai,Entourage,2007,regular unleaded,242.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Passenger Minivan,23.0,16.0,1439.0,28895
3975,Hyundai,Entourage,2007,regular unleaded,242.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Passenger Minivan,23.0,16.0,1439.0,23895
3976,Hyundai,Entourage,2008,regular unleaded,250.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Passenger Minivan,23.0,16.0,1439.0,29895
3977,Hyundai,Entourage,2008,regular unleaded,250.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Passenger Minivan,23.0,16.0,1439.0,23995
3978,Buick,Envision,2016,premium unleaded (recommended),252.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,26.0,20.0,155.0,42070
3979,Buick,Envision,2016,premium unleaded (recommended),252.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,26.0,20.0,155.0,44710
3980,Buick,Envision,2017,flex-fuel (unleaded/E85),197.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Flex Fuel",Midsize,4dr SUV,28.0,21.0,155.0,39570
3981,Buick,Envision,2017,premium unleaded (recommended),252.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,26.0,20.0,155.0,44960
3982,Buick,Envision,2017,flex-fuel (unleaded/E85),197.0,4.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Flex Fuel",Midsize,4dr SUV,29.0,22.0,155.0,35870
3983,Buick,Envision,2017,premium unleaded (recommended),252.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,26.0,20.0,155.0,42320
3984,Buick,Envision,2017,flex-fuel (unleaded/E85),197.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Flex Fuel",Midsize,4dr SUV,28.0,21.0,155.0,37720
3985,Buick,Envision,2017,flex-fuel (unleaded/E85),197.0,4.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Flex Fuel",Midsize,4dr SUV,29.0,22.0,155.0,37720
3986,GMC,Envoy XL,2004,regular unleaded,275.0,6.0,AUTOMATIC,four wheel drive,4.0,Crossover,Large,4dr SUV,18.0,13.0,549.0,33570
3987,GMC,Envoy XL,2004,regular unleaded,275.0,6.0,AUTOMATIC,four wheel drive,4.0,Crossover,Large,4dr SUV,18.0,13.0,549.0,38120
3988,GMC,Envoy XL,2004,regular unleaded,275.0,6.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Large,4dr SUV,18.0,13.0,549.0,31320
3989,GMC,Envoy XL,2004,regular unleaded,275.0,6.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Large,4dr SUV,18.0,13.0,549.0,35870
3990,GMC,Envoy XL,2005,regular unleaded,275.0,6.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Large,4dr SUV,18.0,13.0,549.0,33810
3991,GMC,Envoy XL,2005,regular unleaded,275.0,6.0,AUTOMATIC,four wheel drive,4.0,Crossover,Large,4dr SUV,17.0,12.0,549.0,36060
3992,GMC,Envoy XL,2005,regular unleaded,300.0,8.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Large,4dr SUV,19.0,13.0,549.0,38160
3993,GMC,Envoy XL,2005,regular unleaded,275.0,6.0,AUTOMATIC,four wheel drive,4.0,Crossover,Large,4dr SUV,17.0,12.0,549.0,31945
3994,GMC,Envoy XL,2005,regular unleaded,300.0,8.0,AUTOMATIC,four wheel drive,4.0,Crossover,Large,4dr SUV,18.0,13.0,549.0,40235
3995,GMC,Envoy XL,2005,regular unleaded,275.0,6.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Large,4dr SUV,18.0,13.0,549.0,29695
3996,GMC,Envoy XL,2006,regular unleaded,291.0,6.0,AUTOMATIC,four wheel drive,4.0,Crossover,Large,4dr SUV,18.0,13.0,549.0,33160
3997,GMC,Envoy XL,2006,regular unleaded,300.0,8.0,AUTOMATIC,four wheel drive,4.0,Crossover,Large,4dr SUV,18.0,13.0,549.0,37600
3998,GMC,Envoy XL,2006,regular unleaded,291.0,6.0,AUTOMATIC,four wheel drive,4.0,Crossover,Large,4dr SUV,18.0,13.0,549.0,29630
3999,GMC,Envoy XL,2006,regular unleaded,291.0,6.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Large,4dr SUV,19.0,14.0,549.0,30910
4000,GMC,Envoy XL,2006,regular unleaded,300.0,8.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Large,4dr SUV,19.0,14.0,549.0,35350
4001,GMC,Envoy XL,2006,regular unleaded,291.0,6.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Large,4dr SUV,19.0,14.0,549.0,27380
4002,GMC,Envoy XUV,2005,regular unleaded,275.0,6.0,AUTOMATIC,four wheel drive,4.0,Crossover,Large,4dr SUV,17.0,12.0,549.0,36115
4003,GMC,Envoy XUV,2005,regular unleaded,275.0,6.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Large,4dr SUV,18.0,13.0,549.0,29780
4004,GMC,Envoy XUV,2005,regular unleaded,275.0,6.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Large,4dr SUV,18.0,13.0,549.0,33865
4005,GMC,Envoy XUV,2005,regular unleaded,275.0,6.0,AUTOMATIC,four wheel drive,4.0,Crossover,Large,4dr SUV,17.0,12.0,549.0,32030
4006,GMC,Envoy,2007,regular unleaded,291.0,6.0,AUTOMATIC,four wheel drive,4.0,Crossover,Midsize,4dr SUV,20.0,14.0,549.0,32960
4007,GMC,Envoy,2007,regular unleaded,291.0,6.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Midsize,4dr SUV,20.0,14.0,549.0,26760
4008,GMC,Envoy,2007,regular unleaded,291.0,6.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Midsize,4dr SUV,20.0,14.0,549.0,30770
4009,GMC,Envoy,2007,regular unleaded,302.0,8.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Midsize,4dr SUV,20.0,14.0,549.0,34990
4010,GMC,Envoy,2007,regular unleaded,291.0,6.0,AUTOMATIC,four wheel drive,4.0,Crossover,Midsize,4dr SUV,20.0,14.0,549.0,28950
4011,GMC,Envoy,2007,regular unleaded,302.0,8.0,AUTOMATIC,four wheel drive,4.0,Crossover,Midsize,4dr SUV,19.0,13.0,549.0,37190
4012,GMC,Envoy,2008,regular unleaded,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Crossover,Midsize,4dr SUV,20.0,14.0,549.0,34020
4013,GMC,Envoy,2008,regular unleaded,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Midsize,4dr SUV,20.0,14.0,549.0,27980
4014,GMC,Envoy,2008,regular unleaded,300.0,8.0,AUTOMATIC,four wheel drive,4.0,Crossover,Midsize,4dr SUV,19.0,13.0,549.0,37105
4015,GMC,Envoy,2008,regular unleaded,300.0,8.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Midsize,4dr SUV,20.0,14.0,549.0,34970
4016,GMC,Envoy,2008,regular unleaded,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Crossover,Midsize,4dr SUV,20.0,14.0,549.0,30115
4017,GMC,Envoy,2008,regular unleaded,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Midsize,4dr SUV,20.0,14.0,549.0,31885
4018,GMC,Envoy,2009,regular unleaded,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Crossover,Midsize,4dr SUV,20.0,14.0,549.0,35615
4019,GMC,Envoy,2009,regular unleaded,300.0,8.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Midsize,4dr SUV,21.0,15.0,549.0,36535
4020,GMC,Envoy,2009,regular unleaded,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Midsize,4dr SUV,20.0,14.0,549.0,30625
4021,GMC,Envoy,2009,regular unleaded,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Crossover,Midsize,4dr SUV,20.0,14.0,549.0,32760
4022,GMC,Envoy,2009,regular unleaded,300.0,8.0,AUTOMATIC,four wheel drive,4.0,Crossover,Midsize,4dr SUV,20.0,14.0,549.0,38670
4023,GMC,Envoy,2009,regular unleaded,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Midsize,4dr SUV,20.0,14.0,549.0,33480
4024,Ferrari,Enzo,2003,premium unleaded (required),660.0,12.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,12.0,7.0,2774.0,643330
4025,Volkswagen,Eos,2014,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Crossover,Compact,Convertible,30.0,22.0,873.0,38325
4026,Volkswagen,Eos,2014,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Crossover,Compact,Convertible,30.0,22.0,873.0,42095
4027,Volkswagen,Eos,2014,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Crossover,Compact,Convertible,30.0,22.0,873.0,35595
4028,Volkswagen,Eos,2015,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Crossover,Compact,Convertible,30.0,22.0,873.0,39545
4029,Volkswagen,Eos,2015,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Crossover,Compact,Convertible,30.0,22.0,873.0,42745
4030,Volkswagen,Eos,2015,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Crossover,Compact,Convertible,30.0,22.0,873.0,36145
4031,Volkswagen,Eos,2016,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Crossover,Compact,Convertible,30.0,22.0,873.0,31995
4032,Suzuki,Equator,2010,regular unleaded,152.0,4.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Compact,Extended Cab Pickup,22.0,17.0,481.0,22075
4033,Suzuki,Equator,2010,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,Crossover,Compact,Extended Cab Pickup,19.0,15.0,481.0,25645
4034,Suzuki,Equator,2010,regular unleaded,261.0,6.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,20.0,15.0,481.0,24775
4035,Suzuki,Equator,2010,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,19.0,15.0,481.0,28850
4036,Suzuki,Equator,2010,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,19.0,15.0,481.0,30900
4037,Suzuki,Equator,2010,regular unleaded,152.0,4.0,MANUAL,rear wheel drive,4.0,Crossover,Compact,Extended Cab Pickup,23.0,19.0,481.0,17520
4038,Suzuki,Equator,2010,regular unleaded,261.0,6.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,20.0,15.0,481.0,25125
